Video Title,View Count,Like Count (of video),Comment Count,Text Display,Author Display Name,Like Count (of comment),Reply Count (of comment)
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hanni ipham must tired filming,@catloafd,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,omg love music,@kokwukss7895,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,fun concept,@pariwhoop4935,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,saw ad iphone new jean watched music video,@chooburry9384,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hanni iphone ringing end video,@zUixuA191,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,back another bop slay queen,@oeroun.janvii,64,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,damn new jean getting big sponsor coke apple mcdonaldsi love,@MsEri17,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,video fun really give 00s vibe new generation vibe,@kikis2686,9,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,大心人心,@user-mj6gp2hk7r,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cómo siempre new jean haciendo buena música,@Mr_Kn1ghtMoon,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,girl new best thing,@DaMpMe,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hyein,@Chu_chu3u,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,진짜 매력 미쳤다 뮤비 차에서 맴버들 이야기 하는 씬 너무 최애임,@RACCOON-water,13,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans never disappoint ad placement concept word new newjeans fr clear,@seitekinahito7865,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean,@Chu_chu3u,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,é bonde tigrão,@erulovesbanana,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,used one performed feel weird bc sound quality better tt,@Ghizlane_06,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,absolutely amazing,@kittywonnie7604,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,really cool,@peterlin4736,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,first new jean song absolutely obsessed dont dislike think mid idk,@wagwannigs,3,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,mano ma jean não tem pra fazer lança música,@alicejaninebrandao9200,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,love newjeans much,@shelfruity,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ok ok original completely different mv amazing,@angelesgonzalez9276,5,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cant believe ppl associated masterpiece spanish organization,@Ghizlane_06,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,하니 표정 좋아죽겠음 흠 쟤 봐라ㅎ 표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 팜하니 사랑해요,@HoOoUmm,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,amei,@anawzz_,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,썸넬 ㄹㅇ 존귀네,@user-qg1uc3lg5c,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,미친 진짜 뉴진스 짱이야,@maverick__7,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,yeeee,@haludae,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hmm dernier mv date dil semaines voilà celui là hmm last mv released week ago one,@CodeUpEveryday,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,song hit even one miss,@Ghizlane_06,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,loved newjeans,@jadenfreeman6147,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,125하니표정 야무지다모든걸 말해주는 표정 ㅋㅋㅋ기엽다,@user-hd5ud9mk5w,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whats eta,@rinrinshiro,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ㅈㄴ귀여움,@ys6423,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,waiting mv aa edit expected awesomee,@vio0o011,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ด,@user-js9ll2rp9g,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,catchyyyyy aaaaaaa,@yumyumborgerss,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,boy always lyin,@Sweettjakelvs,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,encanto escucha tan ratro fresco vez,@64SALAS,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans best,@eldyasha-lf6hm,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,니 남친이다ㅋㅋㅋ,@user-le8zu2ur6l,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,astaghfirullah bacanya eta terangkanlah,@nanado6061,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,entire music video filmed precious hanni shes overworked give girlie break,@tm5brown520,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,확실히 뉴진스 노래는 진취적임,@user-iv2vh4qe5r,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans slowing reaching top amazing voice clip,@gabrielle5285,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ela são maiorais,@Joaovictor-ym8fm,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,amazingg,@kookieeart,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,make movie pls,@Joeksdesh,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,rolazoo gusto,@Jisoo_se_te_ama,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean ayudando descubra q pareja infiel,@Jisoo_se_te_ama,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,great video iphone thing totally garbage look like commercial could great video recorded properly whole apple thing feel forced iphone doesnt never look better cinema camera,@ChelaArizpe,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,never miss,@yangjeongin4044,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,first kpop group apple ad,@leozuh,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,omg love,@sweetylamb,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,노래 좋다ㅋㅋ 아이폰이랑 콜라보도 신박하고,@user-omfgqgq,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ok concepto video letra chicas ayudamos damos apoyo necesitamos alejarnos aporta diosas,@samoariosa4747,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans mother ate,@mathias2666,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,요번엔 아쉽구먼 애플이랑 콜라보라 기대했는데,@meatballmania,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,soooo freshhh,@degitab,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,proud bunny new jean never disappoints,@anaforever229,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hace horas pude haber visto salio hace minutos apareció jksjss,@Jisoo_se_te_ama,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hanni unnies smirk love member course specially hearin unnie,@duztindance5627,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,think would cool added hey said whats eta whats eta hey,@user-pt5zk5wt5v,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,뭔노래여,@jyajimken,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,미쳤다,@2khee1004,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,assim música é menos mim gente pessoas preguiçosas nem pra fazer uma música com tempo maior,@pedrogabrieloliveira2170,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,dont think theyre getting enough food video feel like phone ad,@theredreceivers,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,let reach much view make sotyy tokkiss,@himeko_,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,woahh,@chaeda8958,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ahh nj really never disappoint bunny ador every mv ad cant call collab theyre clearly trying make u buy iphones coca cola showing cool feature chorus literally say coca cola delicious zero reason behind lol cmon ador dont turn girl ad monkey youre greedy mv even got non skippable ad mv saying entirely shot iphone cant tell wasnt made sneaky reasoning deserve better,@MinjisLeftEye,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,idk trumpet sound kinda bother gon na lie,@HumanBeing402,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,music video theme unique refreshing rare see dramatic yet fun video catching everything iphone,@senn6610,12,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,중간에 등장하는 고양이경찰관과 깻잎경찰관 더 오래 보고 싶습니다,@user-jr2gi9iu2y,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,sorry going buy iphone pro samsung smart anyway,@pico2260,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,그냥 이번앨범 노래들 다 좋음 아이유마냥 다 좋다,@_Lisa_Miskovsky_Still_Alive,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,이제 하입보이같은곡은 안나오는건가,@oshj7190,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,thing say wow,@imnotningning4,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,q significan video necesito teorías,@chocoduo182,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans never disappoint love song sm love mv,@blacktopinkk,98,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean fofoqueiras,@kinyzita,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,girl eva icing ops,@ShrimpySimp,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ateeeee,@giangtra6745,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,etaaaaaaa,@giangtra6745,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,나는 두렵다 뉴진스가 eta를 뛰어 넘는 곡을 낼 수 있을까,@user-kr8xy1gj1d,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,increíble,@its_aless,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,아이폰 햡력 최초 아이돌 뉴진스,@eraserpoop10cm,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,never expected theme mv bit dark,@eloamilkyway,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,perfeitas,@wtthsy,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,istighfar lu min heejin,@belva5053,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,didnt expect mv look like loved,@katherinestewardv8305,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,她们的歌旋律都好好,@xiaoyeli8433,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ten hour late always love mv tho,@maniacb9171,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,bruh best product placement year kdramas need lvl game,@iSukiSNSD,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,loved new song,@Tocalilylvs,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,group know hit commercial ad preceding actual music video got work harder compete newjeans,@SubterraneanChick,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hand new jean one favorite kpop group amazing themed music video refreshing voice,@senn6610,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,kok jadi ngebayangin newjeans sunda version naon eta naon eta wkwk,@yulanbattlexs5829,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,still cant get mv minji esp one adjskjskd,@brooo_w,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,naon eta sayang,@lilinriskadiana8737,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans rewriting kpop history every progression release go gurlz,@SubterraneanChick,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,달리는 모습할 버니 닮아서 너무 귀엽다,@user-td6ii3mj3b,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,nwjnz fr never disappoint,@andi2166,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,fact got apple commercial nj watching,@amysfairygarden5431,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,하니 뿌앵,@user-ou4nf4kz9z,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,get song without obnoxious horn,@jss1121,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,본격 삼성 손절영상,@tom-dq8tw,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ter whats eta whats eta kuerennnn bgttt newjeans,@seokjinfangirl,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean emg ga ada lawan anjay wkwkwkkw,@decelis,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,queen,@duda5593,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,shot iphone pro ratio camera standard lol,@gemini7091,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,way shot hanni,@pittypattybutter7801,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,dumb someone explain meaning ending pls got confused who actually driving car nj police car,@KeepItMarvelous,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,wow increible,@jennifervelasquez9455,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,love,@erzsiekim,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hour late,@vectornoodels,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,pulled police officer minji love get arrested,@SirAndoy,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,quiero pantalonas,@dinastia7754,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,kinda confused many mv posted week seems like really weird stragedy,@Pirogok01,2,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,pode ser tão artistas pisando em toda geração,@myyyaa,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,newjeans always coming fire song,@Hanni_random,5,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,iphone commercial front salad everything,@iwillsmiteyall,1,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,почему мне все их песни нравятсяяя это так интересно,@sanshiber4950,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,teaser nombrando nombres vasco considero sigue siendo innecesario pudiendo haber puesto nombres real actores anna lazlo jana si cancion genial,@felurianxx,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,연기 개 주옥 같네,@user-hw2in1pn6r,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,dont understand plot theseeeee,@sophiemaries,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,차로 치어 사람 죽이고 차 트렁크에 실어 절벽에서 시체를 유기하는 범죄적인 내용을 뮤직비디오로 만들어야 했는가 대중들에게 전하고자 하는 메세지가 무엇인지 의도가 궁금함,@user-cy7og3lu8l,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,best song mv new jean frfr,@abbysiric,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,assuming hanni iphone lol,@777luevang,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,bop bop,@lazygurl305,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,gente final ela mataram boy,@myyyaa,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,omg song bop love mv newjeans slayed hard,@yuko_23,539,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,okay whats eta,@SEPHIRITH16,0,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,perfeitassss demaisss,@phil0ly,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,minji always beautiful angelic calm,@Sosohbw,53,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,minjiiiiiiiii,@AungLay-gq7wl,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,professional cctv,@deanzelcabatu-an5454,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,like 4th mv week happening,@ssylveon,0,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,iphone começo kkkkkkkkkkkkkkjkkkjjkkkjjjkkjkkkkkjkkkkkkkkkkkkkkkkkkkkkk,@phil0ly,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,want arrested cop haerin,@x...6150,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whats eta,@Luna-xg6ji,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,devoraron newjeans amo minji amooo casate conmigo,@1s.chxaeey0unnie,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,linda hanni,@wonyye,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,k팝에 혁신적인 악기음 등장 8비트 전자음에 가깝고 멜로디는 뽕짝이고 음색은 rb라니 이건 미친거다 틀을 완전 부셔서 가루를 내버림 그걸 들려주는게 목적인 뮤비인 듯완전 충격임 노래는 처음이다,@bigherokws6291,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,apple new ambassador,@tatakah234,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,비트 폼 미쳤다,@rokway-qr4rq,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta,@hnaptl9,0,2
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,telefon reklamından başka bir şey göremiyorum,@denizjc,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,awesomeness,@AKNLV,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,avarage song tbh,@guriii1438,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,mala canción,@andreapaola2047,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,não erram nunca essa música é maravilhosa melhor ep,@gabmiski,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,best track actually,@sovlcery,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ampun newjeans orang sumedang plat nomornya z xxxx ab,@arizalfa,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whats eta whats eta,@LvxlyJinni,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,kind mid rehashed,@peterau1720,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,attention minji hype boy hearin ditto hyein omg hanni super shy danielle,@shaharbanokashow6665,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cant believe watched whole ad lol p,@amonrei,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,걍 하고싶은거 다 해보는중,@more_me_than_I_am,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,anyone getting newjeans iphone add,@the-_-star,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,funny manage tell story guy cheating gf cheerful way like show much girl care said girl cheated aspect feel newjeans cheering girl,@himeko_,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,minjiiiiiii,@ffeswan,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,huh used huge fan newjeans well anymore girl mv crash exboyfriend new girlfriend car put body trunk newjeans supporting newjeans minor fanbase minor bad adult aswell,@MightyDragon-wr5mv,3,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta saha,@user-ni9ol8mn3j,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,yasshh girl,@Titaaaaaaaaa,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,mala elección nombre canción,@rafasaez8711,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,sry song vibe,@wynemyatnoe3032,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,chicas apuntando mercado internacional amando dado versátillldad visuales riesgos,@FaynRangel,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,omg love,@AmbientWalking,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,이거 뮤비 아이폰 광고인건가,@user-ky5om4oe6n,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean fenômeno quarta geração kpop,@lizalima6813,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,흠,@chun3,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,never miss,@Mona-qh5hw,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,obsessed,@waaveto,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,컨셉이 바뀌었냐 어디서 노래같지 않은걸 가져온겨 ㅉㅉㅉ,@tomjerry2477,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ador newjeans really provided u superb high quality mv music always top angelic voice cant wait release 6th mv,@multiFANNNNN,1382,4
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,lendárias,@feh7225,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,amei mv ma não gosto dessa música,@gn4ri,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,hanni iphone lmao,@imywimmy,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,행복을 찾는 사람들에게 당신은 이슬람을 받아들이고 당신을 창조한 신의 유일한 종교를 따라야 합니다 안에 당신의 행복이 있다고 맹세합니다,@user-tf5up4zf9o,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,thought apple fighting top privacy image decade iphone pro best option spying,@ryanwang9699,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean,@koyasworld9432,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ringtone came beginning legit thought someone calling xd new jean slayed,@stayevangeline,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,신우석 감독의 메가폰은 뉴진스를 향하지 않는다 뉴진스를 바라보는 당신을 조명한다,@CHOOSANG,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,confused tt,@leyley2115,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,need newjeans rosalia collab bad,@riversfrank826,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,new jean getting active always support,@Itsgalaxyangel64,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,mv awesome fact filmed cell phone crazy,@woohoo721,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,def sampled mias bucky done gun,@jvlixn,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,like ditto u,@janaethomas9329,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,mv perfect,@user10-ana,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ending kinda creeped,@asmiluvschu3909,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,quality video insane cant believe filmed hanni,@lk2352,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,whats eta backwards,@asmiluvschu3909,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,뮤비도 돌고래유괴관 만든거네 ㄷㄷ,@user-fj9wz9cp6x,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,absolutely loved,@heartsfromsukii,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,ate real,@islalalalalalala,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,giilllss campaignnya apple gak main² mantaaap,@rafaonelove6227,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,woahhh,@midsoftw,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,amo qela vão desovar corpos penhasco kkkkkkk,@TahOgawa1,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,got ad eta beforw mv,@lmao9085,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,never disappoint,@user10-ana,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,happy like whole story nice,@TayloRAvlogs,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,mv absolutely stunning,@mxltistxn8528,16,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,well got dark,@elliaug,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,giving u whole album,@b20137,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,cmon iphone branding,@jvlixn,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,note colaboración hicieron apple ah,@davidpatricio1303,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,이게 그렇게 해로운 내용이라며,@gargomon,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,돈많이 쓴다 많이벌었다고 많이쓰네 ㅇㅈ,@uiop432165,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,essa sim gostei igual outras antigas,@VitorSantos-gk9yn,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,turd sorry hated,@rayl3177,1,1
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,concept thats never done kpop love song sooo catchy,@Justarandomperson-vx4qb,2,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,stream 20m viewer,@CARAT_LOVEANA,0,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,word new jean told u amiga realize,@Twicemicasita123,1,0
NewJeans (뉴진스) 'ETA' Official MV,65306979,1216925,30602,eta newjeans asap,@_Lisa_Miskovsky_Still_Alive,0,0
